:cheese:,https://emoji.slack-edge.com/T024FKZ2C/cheese/22af02e520a65650.png,,0
:chef:,https://emoji.slack-edge.com/T024FKZ2C/chef/8243a9b0cc3ab70c.png,,0
:chef-ryan:,https://emoji.slack-edge.com/T024FKZ2C/chef-ryan/908474283cbb8f76.png,,0
:chimarrao:,https://emoji.slack-edge.com/T024FKZ2C/chimarrao/416e48cb090614af.png,,0
:christian-m:,https://emoji.slack-edge.com/T024FKZ2C/christian-m/725b0bbe5bff33f1.png,,0
:christmas-alice:,https://emoji.slack-edge.com/T024FKZ2C/christmas-alice/d3b460bfdce0f99a.png,,1
:christmas-cal:,https://emoji.slack-edge.com/T024FKZ2C/christmas-cal/b58cd4809bdee3e7.png,,1
:christmas-gal:,https://emoji.slack-edge.com/T024FKZ2C/christmas-gal/f8d7243a5c26d962.png,,1
:christmas-nina:,https://emoji.slack-edge.com/T024FKZ2C/christmas-nina/f6c229cc76686856.png,,1
:christmas-ricky:,https://emoji.slack-edge.com/T024FKZ2C/christmas-ricky/d8a7596dfd0d9c04.png,,1
:cincodemayo-ricky:,https://emoji.slack-edge.com/T024FKZ2C/cincodemayo-ricky/8c33924b9922d317.png,,1
:code:,https://emoji.slack-edge.com/T024FKZ2C/code/1169b20d71e1a987.png,,0
:commerce:,https://emoji.slack-edge.com/T024FKZ2C/commerce/cefbe2a3af6f42e2.png,,1
:cookiemonster:,https://emoji.slack-edge.com/T024FKZ2C/cookiemonster/05927db92c1c28fe.png,,0
:cookingoncalor:,https://emoji.slack-edge.com/T024FKZ2C/cookingoncalor/c81184435fcdd2ee.png,,1
:craigdavid:,https://emoji.slack-edge.com/T024FKZ2C/craigdavid/ced475d6ebac4703.png,,1
:criminal-amy:,https://emoji.slack-edge.com/T024FKZ2C/criminal-amy/62e6eaa16d4985a1.png,,1
:cubimal_chick:,https://emoji.slack-edge.com/T024FKZ2C/cubimal_chick/85961c43d7.png,,0
:cuppa:,https://emoji.slack-edge.com/T024FKZ2C/cuppa/51cdcdb48950bc0e.jpg,,1
:daria:,https://emoji.slack-edge.com/T024FKZ2C/daria/2228e85a8072dff5.png,,0
:datawarrior:,https://emoji.slack-edge.com/T024FKZ2C/datawarrior/6e1220738b3e1c6d.png,,0
:davefromgoogle:,https://emoji.slack-edge.com/T024FKZ2C/davefromgoogle/69dc4da0921fecf7.png,,0
:dealwithit:,https://emoji.slack-edge.com/T024FKZ2C/dealwithit/22896de5e47b191e.gif,,0
:dean:,https://emoji.slack-edge.com/T024FKZ2C/dean/3b9311d8aace2a71.png,,0
:debbie-downer:,https://emoji.slack-edge.com/T024FKZ2C/debbie-downer/aacf50bef72cd18e.png,,-1
:derp:,https://emoji.slack-edge.com/T024FKZ2C/derp/978d4c385570d0db.png,,-1
:derpy-derp:,https://emoji.slack-edge.com/T024FKZ2C/derpy-derp/046c6056fefafe79.png,,-1
:desk:,https://emoji.slack-edge.com/T024FKZ2C/desk/e28b9f4b2324f8df.png,,0
:devil:,https://emoji.slack-edge.com/T024FKZ2C/devil/e34559374ad4856e.png,,0
:diplo:,https://emoji.slack-edge.com/T024FKZ2C/diplo/b81df82be2218a2a.png,,0
:diplo-kalyn:,https://emoji.slack-edge.com/T024FKZ2C/diplo-kalyn/608f03ead5f51996.png,,1
:diplo-lydia:,https://emoji.slack-edge.com/T024FKZ2C/diplo-lydia/f50a7cef03ea40a0.png,,1
:disapproval:,https://emoji.slack-edge.com/T024FKZ2C/disapproval/49dc9bb480ce94c3.png,,-1
:dissapear: :disappear:,https://emoji.slack-edge.com/T024FKZ2C/dissapear/03ff09bb2312071d.gif,,0
:diva-ricky:,https://emoji.slack-edge.com/T024FKZ2C/diva-ricky/111841b43215110d.gif,,1
:docker:,https://emoji.slack-edge.com/T024FKZ2C/docker/0b54099958dd359b.png,,0
:dogback:,https://emoji.slack-edge.com/T024FKZ2C/dogback/190426440d6d7cef.png,,0
:doge:,https://emoji.slack-edge.com/T024FKZ2C/doge/4917f18af974c646.png,,0
:dogfront:,https://emoji.slack-edge.com/T024FKZ2C/dogfront/66f0fd99df2fbd56.png,,0
:doggiraffe:,https://emoji.slack-edge.com/T024FKZ2C/doggiraffe/c19ff7ce0aa22cec.png,,1
:dogmiddle:,https://emoji.slack-edge.com/T024FKZ2C/dogmiddle/ece9efd9e1a77a66.png,,0
:dolla-dolla:,https://emoji.slack-edge.com/T024FKZ2C/dolla-dolla/dad44ce8dac92ed9.jpg,,1
:donotwant:,https://emoji.slack-edge.com/T024FKZ2C/donotwant/ba510e329fd4044a.png,,-1
:dontalways:,https://emoji.slack-edge.com/T024FKZ2C/dontalways/94166fd40558d945.png,,1
:dope:,https://emoji.slack-edge.com/T024FKZ2C/dope/1ff09614b3c63bc3.png,,1
:dr-evil:,https://emoji.slack-edge.com/T024FKZ2C/dr-evil/5e97c023a6a15a80.png,,0
:drake_hotline_bling:,https://emoji.slack-edge.com/T024FKZ2C/drake_hotline_bling/93c02ea686ed93cc.jpg,,1
:drool:,https://emoji.slack-edge.com/T024FKZ2C/drool/225c79c2d2078eb8.png,,1
:drum-roll:,https://emoji.slack-edge.com/T024FKZ2C/drum-roll/76eced37091df937.gif,,1
:drumkit:,https://emoji.slack-edge.com/T024FKZ2C/drumkit/6b45d4cefa4667bb.png,,0
:dude:,https://emoji.slack-edge.com/T024FKZ2C/dude/63cf2cc1e8828f01.png,,1
:dusty_stick:,https://emoji.slack-edge.com/T024FKZ2C/dusty_stick/6177a62312.png,,0
:easter-ricky:,https://emoji.slack-edge.com/T024FKZ2C/easter-ricky/81d9636f550193d1.png,,1
:eddie:,https://emoji.slack-edge.com/T024FKZ2C/eddie/9c4f3d5dcd86657e.png,,0
:elba:,https://emoji.slack-edge.com/T024FKZ2C/elba/bb7d25d0863c403b.png,,1
:ellie:,https://emoji.slack-edge.com/T024FKZ2C/ellie/9ec328aa260ca577.jpg,,1
:elvis:,https://emoji.slack-edge.com/T024FKZ2C/elvis/3e0ed2e30b3af360.jpg,,1
:emily:,https://emoji.slack-edge.com/T024FKZ2C/emily/cfb6f8c50ee2ab1f.png,,0
:emo:,https://emoji.slack-edge.com/T024FKZ2C/emo/7adf2e59cca8c29e.gif,,1
:england:,https://emoji.slack-edge.com/T024FKZ2C/england/0fc6e1256521ee31.png,,0
:evil_grin:,https://emoji.slack-edge.com/T024FKZ2C/evil_grin/1eb74d01dc1497b7.gif,,0
:excellent:,https://emoji.slack-edge.com/T024FKZ2C/excellent/77b6e91073e60a4c.png,,1
:face-melt:,https://emoji.slack-edge.com/T024FKZ2C/face-melt/5e3965f68bc78072.gif,,-1
:facepalm:,https://emoji.slack-edge.com/T024FKZ2C/facepalm/188355b81b3b2f58.gif,,-1
:farmer-ricky:,https://emoji.slack-edge.com/T024FKZ2C/farmer-ricky/0d8103e2288a06eb.png,,1
:feelsgood:,https://emoji.slack-edge.com/T024FKZ2C/feelsgood/7bcbaa15fa.png,,1
:finnadie:,https://emoji.slack-edge.com/T024FKZ2C/finnadie/08e66eb46d.png,,0
:firefox:,https://emoji.slack-edge.com/T024FKZ2C/firefox/569d0f55a80c12e0.png,,-1
:flappybird:,https://emoji.slack-edge.com/T024FKZ2C/flappybird/6058e5cbccdad06a.png,,1
:flywheel:,https://emoji.slack-edge.com/T024FKZ2C/flywheel/155038753d7efe24.jpg,,1
:foreveralone:,https://emoji.slack-edge.com/T024FKZ2C/foreveralone/196b066560cae1fc.png,,-1
:fran:,https://emoji.slack-edge.com/T024FKZ2C/fran/17b280a6f53095ba.png,,0
:franta-claus:,https://emoji.slack-edge.com/T024FKZ2C/franta-claus/a3c9866237e74d1e.png,,1
:freda:,https://emoji.slack-edge.com/T024FKZ2C/freda/e9aba1c5bb6b51be.png,,1
:freshpot:,https://emoji.slack-edge.com/T024FKZ2C/freshpot/cff5c139069ff1a4.png,,1
:freshpots:,https://emoji.slack-edge.com/T024FKZ2C/freshpots/7d4cb5481e4c8d82.png,,1
:friar-ricky:,https://emoji.slack-edge.com/T024FKZ2C/friar-ricky/1dd0a46eee2706b1.png,,1
:frida:,https://emoji.slack-edge.com/T024FKZ2C/frida/0ba9ed49adf40dc1.png,,1
:frito:,https://emoji.slack-edge.com/T024FKZ2C/frito/8acd1c51a597745e.png,,1
:fry:,https://emoji.slack-edge.com/T024FKZ2C/fry/1ff553ae32f5a731.png,,0
:fu:,https://emoji.slack-edge.com/T024FKZ2C/fu/2f615de37f.png,,-1
:future:,https://emoji.slack-edge.com/T024FKZ2C/future/864a9660229df0e1.jpg,,0
:gal:,https://emoji.slack-edge.com/T024FKZ2C/gal/8a0086538c7e66b6.png,,0
:garth:,https://emoji.slack-edge.com/T024FKZ2C/garth/84eeb913fe97e661.png,,-1
:githubisdown:,https://emoji.slack-edge.com/T024FKZ2C/githubisdown/121249d71ac88044.png,,0
:glitch_crab:,https://emoji.slack-edge.com/T024FKZ2C/glitch_crab/db049f1f9c.png,,1
:goberserk:,https://emoji.slack-edge.com/T024FKZ2C/goberserk/d8b892d59b.png,,-1
:godmode:,https://emoji.slack-edge.com/T024FKZ2C/godmode/1bd6476fbb.png,,-1
:goldie:,https://emoji.slack-edge.com/T024FKZ2C/goldie/6ac956cf6a321a37.png,,0
:goober-alert:,https://emoji.slack-edge.com/T024FKZ2C/goober-alert/414d94b89c2baf28.png,,0
:gopher:,https://emoji.slack-edge.com/T024FKZ2C/gopher/566e517ff10ad73a.png,,0
:gotta_go_fast:,https://emoji.slack-edge.com/T024FKZ2C/gotta_go_fast/e1d70d4fef1a5597.png,,0
:grinch:,https://emoji.slack-edge.com/T024FKZ2C/grinch/ba2d8e5db44b2c57.png,,-1
:grumpy-amy:,https://emoji.slack-edge.com/T024FKZ2C/grumpy-amy/6304f9c26ae63bde.gif,,-1
:grumpy_pickles:,https://emoji.slack-edge.com/T024FKZ2C/grumpy_pickles/e781c2627cd4d9b0.jpg,,-1
:grumpycat:,https://emoji.slack-edge.com/T024FKZ2C/grumpycat/fce923250de8a6f7.png,,-1
:grumpyricky:,https://emoji.slack-edge.com/T024FKZ2C/grumpyricky/5c930f0e8c256b78.gif,,-1
:gtv:,https://emoji.slack-edge.com/T024FKZ2C/gtv/7e1d2b3a5cdd69e2.png,,0
:gunfinger:,https://emoji.slack-edge.com/T024FKZ2C/gunfinger/36391c5fb1653c84.png,,-1
:haha:,https://emoji.slack-edge.com/T024FKZ2C/haha/bd0a6fbe68f27e49.png,,1
:hanukah-dan:,https://emoji.slack-edge.com/T024FKZ2C/hanukah-dan/be061d1528c2c495.png,,1
:happy-android:,https://emoji.slack-edge.com/T024FKZ2C/happy-android/59c374c70651a7cb.gif,,1
:harvest:,https://emoji.slack-edge.com/T024FKZ2C/harvest/73f7f57c0dd057cf.png,,0
:heidy:,https://emoji.slack-edge.com/T024FKZ2C/heidy/26696f8327fc20ed.png,,1
:hilarious-sean:,https://emoji.slack-edge.com/T024FKZ2C/hilarious-sean/0cdb54b69c0b5132.png,,0
:homer:,https://emoji.slack-edge.com/T024FKZ2C/homer/b7f2f4d9c94cd731.jpg,,0
:hot-dean:,https://emoji.slack-edge.com/T024FKZ2C/hot-dean/71a7cc00b3fe0e26.jpg,,1
:hsu:,https://emoji.slack-edge.com/T024FKZ2C/hsu/b16500eff4ba7575.png,,1
:hug:,https://emoji.slack-edge.com/T024FKZ2C/hug/9b8df63bd2741836.png,,1
:hulk:,https://emoji.slack-edge.com/T024FKZ2C/hulk/48ba3a1a1fc97b3a.jpg,,0
:hurtrealbad:,https://emoji.slack-edge.com/T024FKZ2C/hurtrealbad/b9c3d648e6.png,,-1
:i-am-evil-ricky:,https://emoji.slack-edge.com/T024FKZ2C/i-am-evil-ricky/937b3a6e93e64754.png,,-1
:ian_s:,https://emoji.slack-edge.com/T024FKZ2C/ian_s/3ae243704cbdf4bb.png,,0
:illuminati:,https://emoji.slack-edge.com/T024FKZ2C/illuminati/caac458c1e3071ed.png,,0
:ios_android: :mobile_love:,https://emoji.slack-edge.com/T024FKZ2C/ios_android/e9262f25ec118d0d.png,,0
:iseewhatyoudidthere:,https://emoji.slack-edge.com/T024FKZ2C/iseewhatyoudidthere/5ce49a4268af89ef.jpg,,1
:itsatrap:,https://emoji.slack-edge.com/T024FKZ2C/itsatrap/c52d5450901534f8.png,,-1
:itwasntme:,https://emoji.slack-edge.com/T024FKZ2C/itwasntme/2279e0185f6abdff.gif,,-1
:jackie:,https://emoji.slack-edge.com/T024FKZ2C/jackie/17fdf317167bfb99.png,,-1
:jaime:,https://emoji.slack-edge.com/T024FKZ2C/jaime/45d436a1182e4c83.jpg,,1
:jakewilliams:,https://emoji.slack-edge.com/T024FKZ2C/jakewilliams/0a19a2b08fc1bdae.png,,1
:jalen: :ngbatdi:,https://emoji.slack-edge.com/T024FKZ2C/jalen/53bddb7dc915644d.png,,0
:jamiexx:,https://emoji.slack-edge.com/T024FKZ2C/jamiexx/531979b794830289.png,,0
:jersey-ricky:,https://emoji.slack-edge.com/T024FKZ2C/jersey-ricky/c6b2d9198c5cf33c.png,,1
:jersey-strong:,https://emoji.slack-edge.com/T024FKZ2C/jersey-strong/33cd1c99f71f28e8.png,,1
:jfdi:,https://emoji.slack-edge.com/T024FKZ2C/jfdi/c41804a0f749713d.png,,1
:jfdi2:,https://emoji.slack-edge.com/T024FKZ2C/jfdi2/154235d4da8f9180.png,,1
:jigglypuff:,https://emoji.slack-edge.com/T024FKZ2C/jigglypuff/1d7ab41e5123e44d.png,,1
:jobs:,https://emoji.slack-edge.com/T024FKZ2C/jobs/4d504173b3c1484d.png,,0
:jquery:,https://emoji.slack-edge.com/T024FKZ2C/jquery/462df3c6acbfcfb2.png,,0
:js:,https://emoji.slack-edge.com/T024FKZ2C/js/ede8232c1d1962e1.png,,0
:justdoit:,https://emoji.slack-edge.com/T024FKZ2C/justdoit/60aec1a61177333c.png,,1
:kanye:,https://emoji.slack-edge.com/T024FKZ2C/kanye/10f0b03732c72b89.jpg,,1
:kempy:,https://emoji.slack-edge.com/T024FKZ2C/kempy/e2208ada2f1bb1c2.png,,0
:klopp:,https://emoji.slack-edge.com/T024FKZ2C/klopp/ef0e052de5b59be0.png,,0
:kobe-fistpump:,https://emoji.slack-edge.com/T024FKZ2C/kobe-fistpump/02f6e3d20898e679.gif,,0
:kofi:,https://emoji.slack-edge.com/T024FKZ2C/kofi/36d18988e84ac911.png,,1
:kylebolt:,https://emoji.slack-edge.com/T024FKZ2C/kylebolt/3a637c86490aa0f6.png,,0
:laughingcow:,https://emoji.slack-edge.com/T024FKZ2C/laughingcow/45d31aa12d3d0276.png,,1
:laurab:,https://emoji.slack-edge.com/T024FKZ2C/laurab/42aae12ee68fb84d.png,,1
:lc-body:,https://emoji.slack-edge.com/T024FKZ2C/lc-body/ff87089eb4208d74.png,,0
:lc-head:,https://emoji.slack-edge.com/T024FKZ2C/lc-head/3af8b62b6f58d855.png,,0
:lc-tail:,https://emoji.slack-edge.com/T024FKZ2C/lc-tail/bca486b1ddbc3010.png,,0
:leemartin:,https://emoji.slack-edge.com/T024FKZ2C/leemartin/9dc6b54ce1be262f.png,,1
:linus:,https://emoji.slack-edge.com/T024FKZ2C/linus/bd27fed356e0ed99.jpg,,1
:loading:,https://emoji.slack-edge.com/T024FKZ2C/loading/9f7f96bb78283fce.gif,,0
:logs:,https://emoji.slack-edge.com/T024FKZ2C/logs/fd0d4d2c58f72399.png,,0
:looker:,https://emoji.slack-edge.com/T024FKZ2C/looker/60dc227a6450526b.jpg,,-1
:lucky-ricky:,https://emoji.slack-edge.com/T024FKZ2C/lucky-ricky/49e986e79b197544.png,,1
:lundqvist:,https://emoji.slack-edge.com/T024FKZ2C/lundqvist/7eee5e0146ed55ac.png,,0
:mambaday:,https://emoji.slack-edge.com/T024FKZ2C/mambaday/ac0157c6d3658cbb.png,,0
:mardigras-ricky:,https://emoji.slack-edge.com/T024FKZ2C/mardigras-ricky/1659b81194134e5b.png,,1
:margarita:,https://emoji.slack-edge.com/T024FKZ2C/margarita/86c019a232cdc694.png,,1
:mate:,https://emoji.slack-edge.com/T024FKZ2C/mate/438447ef00698692.jpg,,1
:matt-argh-vail:,https://emoji.slack-edge.com/T024FKZ2C/matt-argh-vail/a5f430381fff761f.png,,1
:meetingmonster:,https://emoji.slack-edge.com/T024FKZ2C/meetingmonster/a1487a3489ecb93e.png,,0
:merry-rocks:,https://emoji.slack-edge.com/T024FKZ2C/merry-rocks/d10cf8ac728aacca.png,,1
:metal:,https://emoji.slack-edge.com/T024FKZ2C/metal/9f936a4278.png,,1
:michael_rapino:,https://emoji.slack-edge.com/T024FKZ2C/michael_rapino/fa2150be4a78619a.png,,0
:micky:,https://emoji.slack-edge.com/T024FKZ2C/micky/5eaec40a801040a7.png,,1
:modelo:,https://emoji.slack-edge.com/T024FKZ2C/modelo/228d5cf6ac5fe841.png,,1
:monalisa:,https://emoji.slack-edge.com/T024FKZ2C/monalisa/e4af3deeea3a5497.png,,1
:monopoly-amy:,https://emoji.slack-edge.com/T024FKZ2C/monopoly-amy/91d9a6c23a3f9f41.png,,1
:monstermeeting:,https://emoji.slack-edge.com/T024FKZ2C/monstermeeting/dbfcccfb57a73c95.png,,-1
:moose:,https://emoji.slack-edge.com/T024FKZ2C/moose/2324153f2c410785.png,,0
:mr-demartino:,https://emoji.slack-edge.com/T024FKZ2C/mr-demartino/b2c42c9be9bc75aa.png,,-1
:mrpilliams:,https://emoji.slack-edge.com/T024FKZ2C/mrpilliams/bf7d2abe31b64603.png,,0
:mrspilliams:,https://emoji.slack-edge.com/T024FKZ2C/mrspilliams/7af08a08d96ac62a.png,,0
:mule:,https://emoji.slack-edge.com/T024FKZ2C/mule/a1c6391bc81bba75.png,,-1
:mumf:,https://emoji.slack-edge.com/T024FKZ2C/mumf/c541e41cb784fe10.jpg,,0
:nails:,https://emoji.slack-edge.com/T024FKZ2C/nails/155e80f2328b2b39.png,,0
:ncfc:,https://emoji.slack-edge.com/T024FKZ2C/ncfc/27f264fe0cf7da3c.png,,0
:neckbeard:,https://emoji.slack-edge.com/T024FKZ2C/neckbeard/c8ec7bf188.png,,-1
:necterofthegods:,https://emoji.slack-edge.com/T024FKZ2C/necterofthegods/90be4f02582f7dd5.png,,1
:newyears-ricky:,https://emoji.slack-edge.com/T024FKZ2C/newyears-ricky/dea0d527da440955.png,,1
:nilan:,https://emoji.slack-edge.com/T024FKZ2C/nilan/91bf2e56d333e465.png,,0
:ninja:,https://emoji.slack-edge.com/T024FKZ2C/ninja/d1a24569a0497ba6.png,,1
:no:,https://emoji.slack-edge.com/T024FKZ2C/no/143484bd8dfa579f.gif,,-1
:no-fly:,https://emoji.slack-edge.com/T024FKZ2C/no-fly/dc9e0e8129ac688d.png,,-1
:no-wammies:,https://emoji.slack-edge.com/T024FKZ2C/no-wammies/140e4ec96c6c59e3.png,,-1
:nod:,https://emoji.slack-edge.com/T024FKZ2C/nod/39d52545c2defce6.gif,,1
:noel-gallagher:,https://emoji.slack-edge.com/T024FKZ2C/noel-gallagher/253f51d43fb5365d.png,,1
:nofun:,https://emoji.slack-edge.com/T024FKZ2C/nofun/cdf048422f1f7f4d.png,,-1
:northern_ireland:,https://emoji.slack-edge.com/T024FKZ2C/northern_ireland/f5e78bac85d2fc91.png,,0
:notbad:,https://emoji.slack-edge.com/T024FKZ2C/notbad/6f33952247a516b2.png,,0
:nufc:,https://emoji.slack-edge.com/T024FKZ2C/nufc/85e33525b3c75cfc.png,,0
:nuke:,https://emoji.slack-edge.com/T024FKZ2C/nuke/6db0dc465947a85c.png,,-1
:octocat:,https://emoji.slack-edge.com/T024FKZ2C/octocat/627964d7c9.png,,1
:orca:,https://emoji.slack-edge.com/T024FKZ2C/orca/cc3b8d54181334fc.jpg,,1
:orly:,https://emoji.slack-edge.com/T024FKZ2C/orly/2e8550d269478acb.png,,1
:pacifier:,https://emoji.slack-edge.com/T024FKZ2C/pacifier/945af298b3a6e729.gif,,0
:panda:,https://emoji.slack-edge.com/T024FKZ2C/panda/b50c4fcb68a0f23f.png,,1
:panpipes:,https://emoji.slack-edge.com/T024FKZ2C/panpipes/68635c91f5230381.png,,1
:philosoraptor:,https://emoji.slack-edge.com/T024FKZ2C/philosoraptor/65121acd8ea7a358.png,,1
